fips,year,month,day,cd_distance,cd_usercnt,sd_distance,sd_usercnt,cd_sd_weighted_mean_distance,cd_sd_usercnt
KY,2020,2,28,27.40093042,1204,24.6222799665,1193,26.0179809035,2397
KY,2020,2,29,27.60318551,1105,21.2018158348,1162,24.3220246972,2267
KY,2020,3,1,24.74775864,1035,23.1193395253,969,23.9603643675,2004
KY,2020,3,2,18.03920003,1150,27.6125206992,1087,22.6910549998,2237
KY,2020,3,3,17.00499186,1232,18.61245,1200,17.7981455475,2432
KY,2020,3,4,22.05819106,1183,21.3768646288,1145,21.7230884983,2328
KY,2020,3,5,29.16284992,1200,22.2523282783,1121,25.8251959948,2321
KY,2020,3,6,25.05212035,1179,26.8358718861,1124,25.9226964362,2303
KY,2020,3,7,26.45802587,1079,30.9462553926,1159,28.7823592108,2238
KY,2020,3,8,26.00963746,993,27.493812038,947,26.7341288648,1940
KY,2020,3,9,20.41630526,1134,27.8082843602,1055,23.9789082526,2189
KY,2020,3,10,17.9816181,1267,20.2939084507,1136,19.0747358022,2403
KY,2020,3,11,21.29076023,1526,26.3619616858,1305,23.6284210918,2831
KY,2020,3,12,23.92063826,1426,24.6899412916,1533,24.3191991074,2959
KY,2020,3,13,25.91607576,1162,21.3653993344,1202,23.6022377467,2364
KY,2020,3,14,24.89338535,1155,19.5038112858,1081,22.2877817886,2236
KY,2020,3,15,21.93721382,1267,15.2755067265,1115,18.8189084425,2382
KY,2020,3,16,17.19723039,1437,15.0116138763,1326,16.1483243107,2763
KY,2020,3,17,10.25136177,1410,20.3264204545,1408,15.2853158608,2818
KY,2020,3,18,9.384989243,1395,16.3402296296,1350,12.8055992692,2745
KY,2020,3,19,11.36119769,1411,14.7389759036,1328,12.998908339,2739
KY,2020,3,20,11.23919226,1337,15.6679294824,1333,13.450243465,2670
KY,2020,3,21,9.853808462,1242,13.8371270718,1267,11.8653129174,2509
KY,2020,3,22,8.193149425,1178,12.2990338983,1180,10.2478329189,2358
KY,2020,3,23,5.859765553,1237,16.7970420168,1190,11.2225010256,2427
KY,2020,3,24,9.266459953,1322,13.2233283019,1325,11.2471364027,2647
KY,2020,3,25,10.43180925,1332,11.9590936786,1313,11.1899659437,2645
KY,2020,3,26,9.71186615,1345,12.3044487578,1288,10.980094938,2633
KY,2020,3,27,9.319283441,1256,21.1372065379,1346,15.4326287478,2602
KY,2020,3,28,9.028553656,1210,11.2041949153,1180,10.1027196334,2390
KY,2020,3,29,10.21835326,1172,14.9771452561,1191,12.6168810921,2363
KY,2020,3,30,9.562124091,1257,16.5576272649,1159,12.9179966815,2416
KY,2020,3,31,7.239985131,1343,13.8846977124,1224,10.4083249049,2567
KY,2020,4,1,6.667434544,1298,16.7133411397,1281,11.6572780295,2579
KY,2020,4,2,6.118960833,1251,16.5627725322,1165,11.1549875836,2416
KY,2020,4,3,8.823736282,1183,13.5782612313,1202,11.219937116,2385
KY,2020,4,4,6.624028677,1117,12.9167307692,1092,9.73477140435,2209
KY,2020,4,5,7.473532599,1104,11.4500649954,1077,9.43718477272,2181
KY,2020,4,6,5.833680274,1220,16.2725159526,1097,10.7760206881,2317
KY,2020,4,7,7.291035015,1285,14.1476,1225,10.6373665316,2510
KY,2020,4,8,8.106251076,1139,12.2377486507,1297,10.3059852116,2436
KY,2020,4,9,6.883990603,1065,14.9057228916,996,10.7605773858,2061
KY,2020,4,10,7.192212055,1094,13.9347074707,1111,10.5894512418,2205
KY,2020,4,11,8.409860065,1072,13.0297681159,1035,10.6792501138,2107
KY,2020,4,12,7.299826275,1036,9.85790018832,1062,8.59471402331,2098
KY,2020,4,13,6.373583916,1091,11.7623084112,1070,9.04176309688,2161
KY,2020,4,14,5.712886339,1223,16.4527705628,1155,10.9292724948,2378
KY,2020,4,15,7.483886664,1235,13.5273913043,1242,10.5141784538,2477
KY,2020,4,16,5.822337406,1138,13.0819841967,1139,9.45375492667,2277
KY,2020,4,17,5.861481454,1053,12.7588682582,1131,9.43334247759,2184
KY,2020,4,18,6.474223322,985,10.5254427861,1005,8.52019094079,1990
KY,2020,4,19,5.833459981,1000,12.384828629,992,9.09598894629,1992
KY,2020,4,20,6.635796712,1092,13.0395364238,1057,9.7855188504,2149
KY,2020,4,21,8.984841047,1101,10.7841666667,1044,9.86059673322,2145
KY,2020,4,22,8.990112337,1157,12.6445041705,1079,10.7535688613,2236
KY,2020,4,23,5.929047205,1186,13.9478044739,1207,9.9736105245,2393
KY,2020,4,24,7.685490364,1040,11.2068727915,1132,9.52075965864,2172
KY,2020,4,25,9.34957843,925,8.9080190678,944,9.12655433266,1869
KY,2020,4,26,9.885978233,920,12.567003367,891,11.205024834,1811
KY,2020,4,27,7.715297106,993,10.5741666667,936,9.10249353357,1929
KY,2020,4,28,8.239365096,1008,12.1126818675,921,10.0886780802,1929
KY,2020,4,29,9.94775771,1106,13.2876095618,1004,11.5369573589,2110
KY,2020,4,30,14.29273075,1062,15.4393756004,1041,14.8603281296,2103
KY,2020,5,1,9.376721463,973,17.0379300292,1029,13.3144755162,2002
KY,2020,5,2,10.79449946,869,16.0978242229,933,13.5403385298,1802
KY,2020,5,3,10.30138015,855,12.4779094077,861,11.3934498999,1716
KY,2020,5,4,8.950073272,956,12.8928540305,918,10.8814888197,1874
KY,2020,5,5,9.266051801,1003,15.8786353945,938,12.4616228523,1941
KY,2020,5,6,9.575253294,967,13.7606609808,938,11.6360997036,1905
KY,2020,5,7,9.720544517,955,14.8942038217,942,12.289646818,1897
KY,2020,5,8,10.98320364,899,12.5686284545,977,11.8088753051,1876
KY,2020,5,9,14.21425101,821,15.671699422,865,14.9619929295,1686
KY,2020,5,10,14.00142347,843,17.7712804878,820,15.8602826129,1663
KY,2020,5,11,10.68328703,937,12.3656678281,861,11.4889209939,1798
KY,2020,5,12,10.98197231,938,14.7142050209,956,12.8658236678,1894
KY,2020,5,13,7.922254363,865,13.8735276074,978,11.080336421,1843
KY,2020,5,14,8.424545512,869,14.6602377972,799,11.4115467925,1668
KY,2020,5,15,14.37600874,912,14.4596288441,943,14.4185175045,1855
KY,2020,5,16,17.51944506,865,14.2395154185,908,15.8397066988,1773
KY,2020,5,17,11.01990629,854,15.1346760895,849,13.0712507174,1703
KY,2020,5,18,11.05033053,938,14.3050858369,932,12.6724866509,1870
KY,2020,5,19,12.70947909,960,12.6188552189,891,12.6658562541,1851
KY,2020,5,20,11.26574592,992,15.3137088204,941,13.2363269284,1933
KY,2020,5,21,17.86318972,975,16.394226254,937,17.1433054273,1912
KY,2020,5,22,19.07961466,908,24.0917096774,930,21.6156583848,1838
KY,2020,5,23,16.8380168,837,14.4775724638,828,15.6641742112,1665
KY,2020,5,24,17.50127274,825,16.3795005675,881,16.9219753872,1706
KY,2020,5,25,20.1137513,861,14.0047613365,838,17.100606162,1699
KY,2020,5,26,13.21993322,898,16.8360784314,867,14.9962493097,1765
KY,2020,5,27,13.93471799,922,18.5764945055,910,16.2404039229,1832
KY,2020,5,28,15.33941756,1030,17.2485683761,936,16.2483520279,1966
KY,2020,5,29,14.99028046,1034,18.6831307551,1086,16.881995281,2120
KY,2020,5,30,14.99069894,973,17.0728877551,980,16.0355248687,1953
KY,2020,5,31,21.08716624,1034,15.2801733478,923,18.3483545693,1957
KY,2020,6,1,13.28716781,1031,19.2086723164,1062,16.291772581,2093
KY,2020,6,2,9.513196028,995,13.4008206687,987,11.4491624863,1982
KY,2020,6,3,12.60070164,1012,16.4627572016,972,14.4927974091,1984
KY,2020,6,4,17.59814806,972,15.1636105477,986,16.3721756457,1958
KY,2020,6,5,17.89546046,923,23.6359123344,981,20.8531197503,1904
KY,2020,6,6,14.85518258,822,15.8855311778,866,15.3837855929,1688
KY,2020,6,7,17.12365107,808,19.6762836186,818,18.4078167679,1626
KY,2020,6,8,11.22399998,845,16.2540391677,817,13.696648606,1662
KY,2020,6,9,9.786720607,927,11.8465197216,862,10.7792006723,1789
KY,2020,6,10,14.42286891,969,15.2236275565,929,14.8148103129,1898
KY,2020,6,11,13.51625646,959,16.3012004287,933,14.8895929943,1892
KY,2020,6,12,16.8202406,873,19.6405945946,925,18.2712013592,1798
KY,2020,6,13,22.85288687,814,23.7336233766,770,23.2810226718,1584
KY,2020,6,14,23.35518567,835,19.9882012579,795,21.7130061561,1630
KY,2020,6,15,15.90981051,950,13.540326087,828,14.8063610711,1778
KY,2020,6,16,13.94027514,945,15.8912568908,907,14.8957505439,1852
KY,2020,6,17,14.35110985,937,19.0484009009,888,16.6366958518,1825
KY,2020,6,18,18.53205344,974,20.4092364793,943,19.4554669017,1917
KY,2020,6,19,24.43770688,894,20.3034174553,951,22.3066991603,1845
KY,2020,6,20,18.45262902,852,22.9128742515,835,20.6602785566,1687
KY,2020,6,21,24.44687014,885,18.0416565901,827,21.3527628936,1712
KY,2020,6,22,15.90848803,959,22.8574713959,874,19.2218603496,1833
KY,2020,6,23,12.57786852,943,17.613916501,1006,15.177285795,1949
KY,2020,6,24,13.66461122,913,20.2913380282,852,16.8634617812,1765
KY,2020,6,25,22.63269968,926,19.1997643098,891,20.9492954891,1817
KY,2020,6,26,20.06537581,865,21.4550680272,882,20.7669834434,1747
KY,2020,6,27,18.39168032,851,24.8702712264,848,21.6252560049,1699
KY,2020,6,28,16.36578825,888,19.1351925466,805,17.6826048234,1693
KY,2020,6,29,15.67087472,926,20.7565178571,896,18.1718276568,1822
KY,2020,6,30,12.50851219,894,14.9326271186,944,13.7535418378,1838
KY,2020,7,1,22.83896397,917,19.8133371041,884,21.3538700502,1801
KY,2020,7,2,25.63447401,903,20.5790492958,852,23.1802165419,1755
KY,2020,7,3,21.19632261,843,25.5638442522,809,23.3351392011,1652
KY,2020,7,4,21.2045844,818,30.0833217189,861,25.7576474325,1679
KY,2020,7,5,23.73402977,804,25.5822443559,753,24.6278676526,1557
KY,2020,7,6,17.89406035,894,23.4154365541,859,20.5996291802,1753
KY,2020,7,7,10.8966518,899,19.2346931818,880,15.0211466938,1779
KY,2020,7,8,16.10148112,952,19.5691555556,900,17.7866360833,1852
KY,2020,7,9,17.72347152,965,19.7206646526,993,18.7363483232,1958
KY,2020,7,10,17.83368133,891,21.7127754678,962,19.8475445575,1853
KY,2020,7,11,19.09616255,800,19.9637959668,843,19.5413329519,1643
KY,2020,7,12,22.29144208,853,20.3554424242,825,21.3395948118,1678
KY,2020,7,13,14.86740982,915,15.181097852,838,15.0173645096,1753
KY,2020,7,14,13.33087405,961,17.7942731278,908,15.4992883692,1869
KY,2020,7,15,14.68311367,1047,18.8527013252,981,16.7000591778,2028
KY,2020,7,16,17.85678462,961,19.2047352342,982,18.5380442717,1943
KY,2020,7,17,20.35076312,878,26.3840162272,986,23.5421727572,1864
KY,2020,7,18,22.05849998,800,25.0086708075,805,23.5381806754,1605
KY,2020,7,19,18.80503413,876,20.3512405063,790,19.5382292304,1666
KY,2020,7,20,17.38913366,935,17.8775109649,912,17.6302815225,1847
KY,2020,7,21,13.41024645,974,12.3948196721,915,12.9183907053,1889
KY,2020,7,22,16.19943504,1009,17.7399567568,925,16.9362409283,1934
KY,2020,7,23,14.68949201,1004,24.3670763132,1009,19.5403030194,2013
KY,2020,7,24,18.13180371,937,17.0053313253,996,17.5513761388,1933
KY,2020,7,25,17.27505789,864,20.673156708,887,18.9964249097,1751
KY,2020,7,26,18.72596107,874,22.2527831325,830,20.4438380136,1704
KY,2020,7,27,15.29120206,965,16.7877200903,886,16.0075256553,1851
KY,2020,7,28,14.53562324,1035,17.5678501629,921,15.9633742604,1956
KY,2020,7,29,17.55152072,1039,16.2791091091,999,16.9278017802,2038
KY,2020,7,30,16.09273534,1009,17.9520658683,1002,17.0191645739,2011
KY,2020,7,31,16.22703625,911,20.1413580247,972,18.2475995878,1883
LA,2020,1,1,26.42995358,3014,37.2954776675,3224,32.045607581,6238
LA,2020,1,2,22.99837346,3000,32.0921021747,2897,27.4658199729,5897
LA,2020,1,3,19.51665553,3002,27.6428385251,3146,23.674913777,6148
LA,2020,1,4,17.98342687,3137,24.9349532086,2992,21.3769603673,6129
LA,2020,1,5,22.77905059,3023,29.9252017045,3520,26.6235335371,6543
LA,2020,1,6,17.98023036,2821,29.6490599503,2819,23.8125762138,5640
LA,2020,1,7,18.18160491,2779,26.9837438939,2866,22.650503108,5645
LA,2020,1,8,14.00738337,2851,23.8833989971,2792,18.8937621811,5643
LA,2020,1,9,18.50894893,3035,24.4700271186,2950,21.4471578952,5985
LA,2020,1,10,20.44434735,2873,27.3887115127,2988,23.9846578974,5861
LA,2020,1,11,15.95406923,2917,19.496122801,2899,17.7196148459,5816
LA,2020,1,12,20.94394278,3254,26.7531924577,3076,23.7668893849,6330
LA,2020,1,13,18.20829722,3735,23.6215131227,3734,20.9145427924,7469
LA,2020,1,14,19.59953496,2688,45.6477751386,3789,34.8375744901,6477
LA,2020,1,15,14.84214762,2384,18.4329528986,2208,16.5687369177,4592
LA,2020,1,16,16.9297542,2807,20.6000549249,2731,18.7397201227,5538
LA,2020,1,17,19.00285314,2839,26.1192240779,2874,22.5828373997,5713
LA,2020,1,18,15.12634579,2846,24.8893127386,2881,20.0376619728,5727
LA,2020,1,19,15.57353323,2785,28.1415457627,2950,22.0383347943,5735
LA,2020,1,20,16.32660974,2870,26.0654513399,2836,21.1670154143,5706
LA,2020,1,21,12.78238749,2978,21.5662979301,2947,17.1513637038,5925
LA,2020,1,22,13.68723502,3067,17.2718344738,3069,15.4801189385,6136
LA,2020,1,23,13.81692286,2928,22.4175237449,2948,18.1318601317,5876
LA,2020,1,24,14.67979705,2710,27.0036242083,2842,20.9882114563,5552
LA,2020,1,25,15.01409014,2929,21.2807472775,2663,17.9983726788,5592
LA,2020,1,26,17.12070781,2967,24.8485047299,3277,21.1764397938,6244
LA,2020,1,27,12.14923106,2796,17.8534384273,2696,14.9494027756,5492
LA,2020,1,28,11.56444172,2866,22.5061519347,2817,16.9881259844,5683
LA,2020,1,29,11.94187286,2910,20.7150991792,2924,16.3390126881,5834
LA,2020,1,30,14.67387208,2939,23.289897084,2915,18.964222761,5854
LA,2020,1,31,16.72217508,2832,23.1433423545,2956,20.0015410896,5788
LA,2020,2,1,17.54053592,2892,31.8054652369,2891,24.6717672282,5783
LA,2020,2,2,12.75400555,2137,21.6610379177,3112,18.0347608802,5249
LA,2020,2,3,18.90037024,1837,18.8106584362,1701,18.8572385898,3538
LA,2020,2,4,9.403903492,2631,19.3424778013,2365,14.1086129078,4996
LA,2020,2,5,13.84603625,2818,21.603999346,3058,17.8834513534,5876
LA,2020,2,6,22.88618727,1516,18.0662259161,2647,19.8214652658,4163
LA,2020,2,7,9.170423697,1581,7.27388111888,1144,8.37422380365,2725
LA,2020,2,8,15.85378581,2726,20.584142166,2687,18.2019231698,5413
LA,2020,2,9,18.48179748,2587,30.39570753,2749,24.6196045878,5336
LA,2020,2,10,12.91909737,2681,21.4108993494,2613,17.1104609084,5294
LA,2020,2,11,9.852524094,2591,18.6908357558,2752,14.4048418356,5343
LA,2020,2,12,15.56749523,2599,21.7954423155,2453,18.5914766633,5052
LA,2020,2,13,17.92195362,2851,20.3231829226,2881,19.1288520186,5732
LA,2020,2,14,17.14539011,2666,29.3449808429,2871,23.4710222202,5537
LA,2020,2,15,16.9127853,2585,22.009426945,2635,19.4855153258,5220
LA,2020,2,16,19.48733855,2619,27.3779299731,2599,23.4175123922,5218
LA,2020,2,17,15.28765489,2776,26.26754216,2787,20.788454067,5563
LA,2020,2,18,11.95831389,2912,23.3518259325,2815,17.558582163,5727
LA,2020,2,19,14.84430542,2901,21.136451723,2931,18.0065620753,5832
LA,2020,2,20,22.2940726,2895,21.323568917,2844,21.8131329808,5739
LA,2020,2,21,22.80311213,2818,26.8134680253,2846,24.8182026805,5664
LA,2020,2,22,18.42757517,2862,26.8119237102,3644,23.123635127,6506
LA,2020,2,23,26.24868833,2958,39.4281709291,3089,32.9811873789,6047
LA,2020,2,24,26.73352863,3038,28.2175139573,3045,27.4763751402,6083
LA,2020,2,25,23.92906942,3052,37.0770470664,3102,30.5564705671,6154
LA,2020,2,26,25.30343538,2975,46.0229310345,3190,36.0244720609,6165
LA,2020,2,27,19.57866405,2949,29.8706991597,2975,24.7472670971,5924
LA,2020,2,28,18.66032327,2846,32.3387989112,2939,25.6095090798,5785
LA,2020,2,29,18.36261871,2780,27.5558389262,2831,23.0010087353,5611
LA,2020,3,1,21.59529725,2809,32.6201578394,2851,27.1486325045,5660
LA,2020,3,2,15.44084932,2861,25.4162923656,2921,20.4803285895,5782
LA,2020,3,3,12.13364257,2932,19.7013409169,2901,15.8973821387,5833
LA,2020,3,4,15.22586946,2927,24.0123879599,2990,19.6659050041,5917
LA,2020,3,5,17.23830513,2897,21.4896829185,2933,19.377120062,5830
LA,2020,3,6,19.97909522,2763,28.0323183391,2890,24.0961684226,5653
LA,2020,3,7,18.0401942,2677,26.9176351351,2664,22.468110817,5341
LA,2020,3,8,19.24368884,2700,30.6368060139,2727,24.9685885145,5427
LA,2020,3,9,14.05366489,2906,22.9644338624,2835,18.4539488191,5741
LA,2020,3,10,11.7759319,3112,20.2729716981,2968,15.9238289593,6080
LA,2020,3,11,15.36756234,3368,25.4761077664,3322,20.3870822064,6690
LA,2020,3,12,15.38492312,3447,22.0073364486,3424,18.6850458441,6871
LA,2020,3,13,15.46743101,3079,25.4543549329,3426,20.7272621183,6505
LA,2020,3,14,15.02734344,2778,24.1176630624,2867,19.6441629896,5645
LA,2020,3,15,16.46219087,2871,27.9749823197,2828,22.1751535336,5699
LA,2020,3,16,11.2475697,3086,26.2034848977,3079,18.7170365116,6165
LA,2020,3,17,11.97290313,3045,21.4584669887,3105,16.7619561026,6150
LA,2020,3,18,8.744580807,2958,20.9895180317,2967,14.8763493717,5925
LA,2020,3,19,9.073773398,2992,18.6619428178,2903,13.7954792208,5895
LA,2020,3,20,9.700292963,2867,18.4702561576,3045,14.2172987018,5912
LA,2020,3,21,7.281039543,2732,16.3706453926,2789,11.8727639977,5521
LA,2020,3,22,5.251282521,2729,17.2842972774,2718,11.2556398017,5447
LA,2020,3,23,6.406006379,2827,14.5480799151,2828,10.4777630475,5655
LA,2020,3,24,5.763916592,2852,14.5985579937,2871,10.1959025197,5723
LA,2020,3,25,6.474479071,2918,12.7949367089,2923,9.63741310207,5841
LA,2020,3,26,5.755167586,2924,14.3622534247,2920,10.0557648907,5844
LA,2020,3,27,6.435133668,2768,14.2848324698,2895,10.4480028241,5663
LA,2020,3,28,6.252261611,2768,13.8641891892,2738,10.03748822,5506
LA,2020,3,29,4.832885037,2766,15.8307155699,2781,10.3466702744,5547
LA,2020,3,30,5.71186199,2739,13.8022687609,2865,9.84801748583,5604
LA,2020,3,31,6.617488957,2728,15.0189481537,2681,10.7817174847,5409
LA,2020,4,1,4.40815597,2744,13.1572316777,2879,8.88772007499,5623
LA,2020,4,2,4.254633159,2726,16.5036781193,2765,10.4226552525,5491
LA,2020,4,3,5.021819852,2676,11.5095174649,2777,8.32575094883,5453
LA,2020,4,4,4.325385474,2672,14.0623850019,2587,9.11519680291,5259
LA,2020,4,5,3.109440157,2733,13.6104194506,2694,8.32219825854,5427
LA,2020,4,6,4.636530894,2750,11.555638572,2717,8.07520211423,5467
LA,2020,4,7,5.153950672,2678,12.6663022388,2680,8.9115285367,5358
LA,2020,4,8,4.193024399,2460,14.0717126057,2721,9.38119475421,5181
LA,2020,4,9,4.617255402,2361,10.640248927,2330,7.60885099214,4691
LA,2020,4,10,5.669726102,2373,11.8789987889,2477,8.84093609073,4850
LA,2020,4,11,4.911882494,2348,12.2830270502,2329,8.58248238099,4677
LA,2020,4,12,6.114991633,2386,12.1791727791,2454,9.18968182569,4840
LA,2020,4,13,4.179595433,2447,13.3056330428,2409,8.70690692433,4856
LA,2020,4,14,4.653416397,2488,11.2897966507,2508,7.98488991108,4996
LA,2020,4,15,5.353784574,2497,12.7130085609,2453,9.00068890531,4950
LA,2020,4,16,5.612637298,2476,16.5399920319,2510,11.1135719915,4986
LA,2020,4,17,5.738957877,2399,14.5298342765,2474,10.2020459567,4873
LA,2020,4,18,4.020064076,2341,13.8179598805,2343,8.92110375788,4684
LA,2020,4,19,3.811742521,2330,12.0557407407,2430,8.02033825083,4760
LA,2020,4,20,6.839219148,2331,14.6117780528,2424,10.8015078515,4755
LA,2020,4,21,4.531682571,2306,13.8265394295,2384,9.25640298694,4690
LA,2020,4,22,5.488491311,2532,13.3963688999,2418,9.35136969686,4950
LA,2020,4,23,4.868495036,2618,14.3968105951,2756,9.75499255755,5374
LA,2020,4,24,4.949686418,2328,15.5950659938,2576,10.5415497514,4904
LA,2020,4,25,4.347030889,2233,15.5449187527,2277,10.0005986641,4510
LA,2020,4,26,6.294854172,2194,16.1637117904,2290,11.3349264169,4484
LA,2020,4,27,5.284016304,2216,14.395234657,2216,9.83962548052,4432
LA,2020,4,28,5.393243599,2229,12.1567611336,2223,8.77044473993,4452
LA,2020,4,29,5.995859047,2299,14.2196923744,2308,10.1158085411,4607
LA,2020,4,30,5.693705688,2283,14.6483110151,2315,10.2021683527,4598
LA,2020,5,1,8.003514254,2174,21.139733388,2438,14.9475954007,4612
LA,2020,5,2,5.036128882,2064,16.3425265188,2074,10.7029893699,4138
LA,2020,5,3,5.748109495,2137,14.9454342667,2107,10.3142648423,4244
LA,2020,5,4,7.160212842,2302,14.0420540062,2259,10.5686932608,4561
LA,2020,5,5,4.280359405,2226,19.0688282914,2347,11.8702427368,4573
LA,2020,5,6,6.778760176,2218,18.2786838535,2211,12.5196342448,4429
LA,2020,5,7,6.013315682,2262,18.2822157824,2243,12.1218934679,4505
LA,2020,5,8,5.927440896,2114,17.9582532751,2290,12.1832447898,4404
LA,2020,5,9,6.98073394,2071,18.0644168618,2135,12.6069020423,4206
LA,2020,5,10,7.744839793,2091,18.3034971645,2116,13.0555407671,4207
LA,2020,5,11,6.373106024,2141,18.4004964871,2135,12.3783629554,4276
LA,2020,5,12,5.218820331,2204,19.0661133787,2205,12.1440371988,4409
LA,2020,5,13,4.674753363,2129,14.7754626335,2248,9.86241487545,4377
LA,2020,5,14,4.899753802,2112,16.2069949749,1990,10.3852267259,4102
LA,2020,5,15,7.629258055,2143,21.6092632486,2321,14.8979838736,4464
LA,2020,5,16,8.935896448,2086,15.265708314,2153,12.1508256642,4239
LA,2020,5,17,8.229871087,2094,18.6706108283,2161,13.5324418463,4255
LA,2020,5,18,6.588694055,2167,20.2215266486,2214,13.4782378492,4381
LA,2020,5,19,6.789163345,2259,16.0926094808,2215,11.3951385776,4474
LA,2020,5,20,6.731921145,2259,17.1655371179,2290,11.9842800322,4549
LA,2020,5,21,6.997164983,2194,20.0621303587,2286,13.6637968689,4480
LA,2020,5,22,8.308387706,2115,25.1225711704,2213,16.9058433452,4328
