year,fips,srb
2021,8067,4.378283713
2022,8067,2.178649237
2016,8069,3.685503686
2017,8069,5.584171761
2018,8069,8.871560151
2019,8069,8.055685906
2020,8069,10.86002633
2021,8069,8.334435772
2022,8069,8.992506245
2016,8071,3.03030303
2017,8071,7.389162562
2018,8071,5.48696845
2019,8071,1.883239171
2020,8071,8.113590264
2021,8071,6.006006006
2022,8071,3.773584906
2018,8075,3.824091778
2020,8075,3.546099291
2022,8075,5.434782609
2016,8077,8.329477094
2017,8077,7.114624506
2018,8077,9.345794393
2019,8077,9.658725048
2020,8077,12.01201201
2021,8077,14.49275362
2022,8077,11.82327318
2020,8081,5.917159763
2021,8081,8
2022,8081,21.05263158
2016,8083,1.754385965
2017,8083,3.338898164
2018,8083,2.188183807
2019,8083,5.067567568
2020,8083,2.183406114
2021,8083,4.739336493
2022,8083,3.134796238
2016,8085,4.329004329
2017,8085,6.458557589
2018,8085,4.750593824
2019,8085,4.792332268
2020,8085,5.836575875
2021,8085,2.304147465
2022,8085,7.751937985
2016,8087,5.277044855
2017,8087,8.658008658
2018,8087,3.081664099
2019,8087,4.237288136
2020,8087,5.037783375
2021,8087,13.07189542
2017,8089,4.255319149
2018,8089,4.514672686
2019,8089,6.688963211
2020,8089,9.009009009
2021,8091,4.975124378
2017,8093,0.38925652
2018,8093,0.212179079
2019,8093,1.012487344
2021,8093,0.800640512
2022,8093,1.270648031
2016,8097,1.21703854
2017,8097,2.996504079
2018,8097,4.26742532
2019,8097,5.730659026
2020,8097,6.868686869
2021,8097,1.532175689
2022,8097,7.023230686
2016,8099,12.34567901
2017,8099,9.756097561
2018,8099,12.08459215
2019,8099,7.662835249
2020,8099,9.345794393
2022,8099,6.622516556
2016,8101,6.714876033
2017,8101,9.819967267
2018,8101,12.91079812
2019,8101,13.27606404
2020,8101,12.46882793
2021,8101,7.348438457
2022,8101,13.78359752
2017,8105,2.840909091
2019,8105,5.847953216
2020,8105,12.65822785
2022,8105,24.09638554
2016,8107,2.949852507
2017,8107,1.949317739
2018,8107,1.401541696
2019,8107,1.448575567
2020,8107,2.416918429
2021,8107,4.132231405
2017,8109,1.706484642
2017,8113,1.438848921
2018,8113,2.652519894
2019,8113,1.193317422
2020,8113,1.742160279
2021,8113,2.169197397
2022,8113,2.754820937
2016,8117,1.388406803
2017,8117,1.523440205
2018,8117,2.104751882
2019,8117,2.691002691
2020,8117,2.501042101
2021,8117,2.017978353
2022,8117,4.101512433
2016,8119,3.25732899
2017,8119,4.135649297
2018,8119,2
2019,8119,4.566210046
2020,8119,1.453488372
2021,8119,2.169197397
2022,8119,2.512562814
2016,8123,6.117192531
2017,8123,9.923175416
2018,8123,13.81931249
2019,8123,10.39206424
2020,8123,16.07818411
2021,8123,8.14000814
2022,8123,8.678881389
2017,8125,6.756756757
2018,8125,6.451612903
2019,8125,8
2022,8125,16.39344262
2016,9001,8.178581738
2017,9001,9.021715342
2018,9001,11.10986421
2019,9001,11.83454912
2020,9001,13.54438642
2021,9001,9.694156199
2022,9001,10.96808592
2016,9003,7.0273285
2017,9003,10.50877143
2018,9003,10.40716868
2019,9003,11.50139882
2020,9003,12.63428147
2021,9003,9.692513369
2022,9003,11.65187774
2016,9005,4.918032787
2017,9005,7.199177237
2018,9005,6.26566416
2019,9005,5.703992795
2020,9005,9.558823529
2021,9005,6.516290727
2022,9005,11.69590643
2016,9007,5.62892401
2017,9007,4.193410355
2018,9007,5.591054313
2019,9007,6.494510592
2020,9007,7.795100223
2021,9007,4.017216643
2022,9007,6.139154161
2016,9009,9.959830518
2017,9009,11.98441489
2018,9009,13.73076442
2019,9009,13.59273896
2020,9009,17.82940921
2021,9009,13.43214451
2022,9009,11.82432432
2016,9011,7.959972709
2017,9011,8.579545455
2018,9011,10.26303269
2019,9011,9.20510116
2020,9011,11.54332701
2021,9011,6.324539212
2022,9011,5.99280863
2016,9013,4.96124031
2017,9013,9.042334566
2018,9013,9.306122449
2019,9013,9.645526887
2020,9013,12.45421245
2021,9013,6.042296073
2022,9013,10.23391813
2016,9015,6.069802731
2017,9015,8.53485064
2018,9015,5.850585059
2019,9015,5.717916137
2020,9015,5.977796755
2021,9015,3.389830508
2022,9015,10.68090788
2016,10001,10.66098081
2017,10001,12.67267953
2018,10001,11.30537663
2019,10001,10.02458861
2020,10001,10.74626866
2021,10001,8.270676692
2022,10001,9.033423668
2016,10003,5.031868501
2017,10003,7.792777961
2018,10003,8.423664621
2019,10003,9.84269268
2020,10003,11.12440191
2021,10003,6.028752512
2022,10003,6.475984889
2016,10005,4.072343993
2017,10005,3.728754769
2018,10005,5.524861878
2019,10005,5.116959064
2020,10005,4.065827686
2021,10005,5.863779883
2022,10005,6.687990695
2016,11001,9.01362839
2017,11001,10.12700411
2018,11001,11.53934548
2019,11001,14.5064217
2020,11001,18.79430937
2021,11001,14.37515877
2022,11001,14.36748547
2016,12001,5.979461848
2017,12001,9.824414716
2018,12001,10.97409877
2019,12001,11.17711427
2020,12001,12.5688293
2021,12001,7.976490344
2022,12001,10.29660366
2016,12003,9.584664537
2017,12003,8.810572687
2018,12003,4.823151125
2019,12003,2.375296912
2020,12003,6.578947368
2021,12003,4.166666667
2016,12005,3.19009195
2017,12005,3.335820568
2018,12005,4.798856443
2019,12005,5.63010228
2020,12005,5.978000956
2021,12005,3.630554749
2022,12005,5.634390651
2016,12007,2.857142857
2020,12007,3.861003861
2021,12007,8.620689655
2022,12007,5.714285714
2016,12009,9.462616822
2017,12009,9.464734506
2018,12009,9.36120106
2019,12009,11.28796492
2020,12009,12.53951528
2021,12009,10.29230136
2022,12009,10.74968589
2016,12011,11.61189475
2017,12011,12.2409283
2018,12011,13.74476042
2019,12011,15.00907142
2020,12011,16.76603262
2021,12011,12.0400264
2022,12011,14.18911667
2018,12013,4
2022,12013,17.24137931
2016,12015,4.330879168
2017,12015,5.676257585
2018,12015,9.412819364
2019,12015,9.392611146
2020,12015,7.619047619
2021,12015,5.733397038
2022,12015,6.166495375
2016,12017,5.191434134
2017,12017,4.783258595
2018,12017,8.24742268
2019,12017,13.10483871
2020,12017,11.00110011
2021,12017,5.568814638
2022,12017,12.34567901
2016,12019,8.655510675
2017,12019,9.96779635
2018,12019,9.376065462
2019,12019,12.97223487
2020,12019,8.996728462
2021,12019,10.89720305
2022,12019,7.56564308
2016,12021,4.836193448
2017,12021,3.883622959
2018,12021,4.471858134
2019,12021,4.411116012
2020,12021,3.992015968
2021,12021,3.027245207
2022,12021,4.655870445
2016,12023,6.694560669
2017,12023,7.224334601
2018,12023,4.178854994
2019,12023,5.750798722
2020,12023,7.794232268
2021,12023,6.20475698
2022,12023,7.246376812
2016,12027,4.444444444
2017,12027,4.95049505
2018,12027,8.097165992
2019,12027,11.73020528
2020,12027,3.436426117
2021,12027,4.651162791
2022,12027,9.174311927
2017,12029,3.484320557
2019,12029,12.57861635
2016,12031,1.774986346
2017,12031,2.343707418
2018,12031,1.977994808
2019,12031,2.025145557
2020,12031,1.782729805
2021,12031,1.270163851
2022,12031,1.304726008
2016,12033,8.489722967
2017,12033,10.69556099
2018,12033,10.78522657
2019,12033,12.18318286
2020,12033,16.0780936
2021,12033,12.15529753
2022,12033,12.56388416
2016,12035,8.620689655
2017,12035,11.57710791
2018,12035,8.369261983
2019,12035,9.025949605
2020,12035,9.057971014
2021,12035,9.137635637
2022,12035,9.040333797
2017,12037,2.222222222
2021,12037,4.854368932
2022,12037,5.555555556
2017,12039,6.134969325
2018,12039,5.649717514
2019,12039,3.745318352
2020,12039,5.115089514
2021,12039,9.433962264
2022,12039,7.168458781
2016,12041,3.831417625
2020,12041,2.702702703
2022,12041,7.246376812
2019,12043,8
2021,12043,14.49275362
2016,12045,8.695652174
2017,12045,4.246284501
2018,12045,2.298850575
2020,12045,4.347826087
2021,12045,4.545454545
2022,12045,5.347593583
2016,12047,5.586592179
2018,12047,2.762430939
2019,12047,4.587155963
2016,12049,4.347826087
2017,12049,4.366812227
2018,12049,2.538071066
2019,12049,7.194244604
2020,12049,7.96812749
2021,12049,5.714285714
2022,12049,6.944444444
2016,12051,10.28277635
2017,12051,6.060606061
2018,12051,10.93560146
2019,12051,4.95049505
2020,12051,7.393715342
2016,12053,9.485094851
2017,12053,10.34272967
2018,12053,12.40272374
2019,12053,12.14574899
2020,12053,12.39008793
2021,12053,9.183673469
2022,12053,7.575757576
2016,12055,4.126547455
2017,12055,7.533902562
2018,12055,4.736842105
2019,12055,6.048387097
2020,12055,6.5913371
2021,12055,2.197802198
2022,12055,13.05483029
2016,12057,7.886393307
2017,12057,9.451974072
2018,12057,11.45077322
2019,12057,13.63361809
2020,12057,16.08572603
2021,12057,10.20408163
2022,12057,12.88735282
2016,12061,7.633587786
2017,12061,7.597895967
2018,12061,7.789473684
2019,12061,10.57142857
2020,12061,9.332872451
2021,12061,9.341825902
2022,12061,11.54618474
2017,12063,4.175365344
2018,12063,3.571428571
2019,12063,7.448789572
2020,12063,12.37623762
2021,12063,13.20132013
2022,12063,17.79359431
2022,12065,20
2016,12069,8.600469117
2017,12069,6.556580865
2018,12069,8.460990381
2019,12069,9.164086687
2020,12069,10.38062284
2021,12069,6.460193806
2022,12069,11.15157032
2016,12071,8.465417867
2017,12071,10.47739755
2018,12071,10.94134092
2019,12071,10.471549
2020,12071,12.66427718
2021,12071,9.110292692
2022,12071,11.91840477
2016,12073,9.840778417
2017,12073,19.11932466
2018,12073,22.33331776
2019,12073,24.70602952
2020,12073,25.19882048
2021,12073,15.50902847
2022,12073,16.32868054
2020,12075,3.184713376
2018,12079,2.949852507
2020,12079,17.54385965
2016,12081,6.333225073
2017,12081,8.529854491
2018,12081,10.09940358
2019,12081,10.3898886
2020,12081,11.14542769
2021,12081,8.787878788
2022,12081,12.09823041
2016,12083,6.726457399
2017,12083,7.113163972
2018,12083,10.18351543
2019,12083,8.254887762
2020,12083,11.24410591
2021,12083,6.622516556
2022,12083,11.89532117
2016,12085,6.205398697
2017,12085,4.894198935
2018,12085,9.045388467
2019,12085,12.46882793
2020,12085,9.908944831
2021,12085,7.436260623
2022,12085,12.42502142
2016,12086,8.913761715
2017,12086,9.32443199
2018,12086,10.37178014
2019,12086,11.12766552
2020,12086,13.75381907
2021,12086,8.495919242
2022,12086,9.655761429
2016,12087,2.722323049
2017,12087,2.532714225
2018,12087,2.159244265
2019,12087,3.723008191
2020,12087,3.708854891
2021,12087,1.666666667
2022,12087,3.728560776
2016,12089,2.148227712
2017,12089,4.658385093
2018,12089,7.667731629
2019,12089,10.03009027
2020,12089,2.518891688
2021,12089,6.451612903
2016,12091,4.208481709
2017,12091,5.801425493
2018,12091,10.08314169
2019,12091,8.618566855
2020,12091,11.93467337
2021,12091,5.372217959
2022,12091,8.542713568
2016,12093,8.639308855
2017,12093,2.574665294
2018,12093,2.986857826
2019,12093,5.464480874
2020,12093,6.012024048
2021,12093,2.283105023
2022,12093,9.787928222
2016,12095,4.911683039
2017,12095,5.116986342
2018,12095,6.946763378
2019,12095,7.57123676
2020,12095,11.38256177
2021,12095,7.995063083
2022,12095,9.117964579
2016,12097,5.670311867
2017,12097,4.872646733
2018,12097,6.294664346
2019,12097,6.426202322
2020,12097,7.111179079
2021,12097,5.382331106
2022,12097,7.124352332
2016,12099,8.117468793
2017,12099,10.13868962
2018,12099,11.80919639
2019,12099,14.71130901
2020,12099,16.12442469
2021,12099,10.76840243
2022,12099,15.7190335
2016,12101,10.38961039
2017,12101,11.60429359
2018,12101,13.60806213
2019,12101,13.95883029
2020,12101,14.23299947
2021,12101,9.792085848
2022,12101,14.43232842
2016,12103,8.566694953
2017,12103,8.829859642
2018,12103,12.24175916
2019,12103,13.83500685
2020,12103,14.74361429
2021,12103,11.74020911
2022,12103,15.98844982
2016,12105,8.357755346
2017,12105,7.331050908
2018,12105,7.395603498
2019,12105,9.341003588
2020,12105,9.857142857
2021,12105,6.383162253
2022,12105,8.401618089
2017,12107,5.231689088
2018,12107,4.18760469
2019,12107,5.959475566
2020,12107,11.94029851
2021,12107,1.953125
2022,12107,6.396588486
2016,12109,3.462321792
2017,12109,4.588839941
2018,12109,5.347593583
2019,12109,5.976095618
2020,12109,6.46633701
2021,12109,4.426840634
2022,12109,4.488078541
2016,12111,9.731876862
2017,12111,10.42028482
2018,12111,10.0308642
2019,12111,13.74616309
2020,12111,14.52513966
2021,12111,8.520998174
2022,12111,9.734728644
2016,12113,4.381530165
2017,12113,5.880191106
2018,12113,8.467575382
2019,12113,7.09001233
2020,12113,8.130081301
2021,12113,7.68442623
2022,12113,10.11378003
2016,12115,5.146565227
2017,12115,6.7042363
2018,12115,8.354501835
2019,12115,9.172835533
2020,12115,8.320950966
2021,12115,7.303569325
2022,12115,12.6418618
2016,12117,5.630005551
2017,12117,6.454641474
2018,12117,9.837207278
2019,12117,10.01968152
2020,12117,11.03025661
2021,12117,7.787577407
2022,12117,12.10793358
2016,12119,2.162941601
2017,12119,4.918981481
2018,12119,5.621486571
2019,12119,6.61313179
2020,12119,5.350772889
2021,12119,5.196733482
2022,12119,9.764035801
2016,12121,2.624671916
2017,12121,1.80342651
2018,12121,4.790419162
2019,12121,3.436426117
2020,12121,4.962779156
2021,12121,5.66572238
2022,12121,2.78551532
2016,12123,5.464480874
2017,12123,7.874015748
2018,12123,14.49275362
2019,12123,4.524886878
2020,12123,5.555555556
2021,12123,7.142857143
2017,12125,4.444444444
2018,12125,6.172839506
2016,12127,7.461048936
2017,12127,8.305702374
2018,12127,10.89621357
2019,12127,9.850360642
2020,12127,8.350149607
2021,12127,5.475763016
2022,12127,7.962126103
2016,12129,4.524886878
2018,12129,2.159827214
2019,12129,2.157497303
2020,12129,3.533568905
2021,12129,4.524886878
2016,12131,1.997336884
2017,12131,1.82847192
2018,12131,1.958964842
2019,12131,1.823607427
2020,12131,1.28342246
2021,12131,1.550387597
2022,12131,2.739726027
2017,12133,2.304147465
2019,12133,4.405286344
2020,12133,4.739336493
2021,12133,6.329113924
2016,13001,6.993006993
2017,13001,14.23487544
2018,13001,9.966777409
2019,13001,10.15228426
2020,13001,21.12676056
2021,13001,7.042253521
2022,13001,19.60784314
2017,13005,5.464480874
2018,13005,17.96407186
2019,13005,9.615384615
2020,13005,13.69863014
2016,13009,7.853403141
2017,13009,6.94143167
2018,13009,11.5
2019,13009,11.10288675
2020,13009,10.68376068
2021,13009,1.53609831
2022,13009,6.507592191
2019,13011,5.208333333
2021,13011,9.174311927
2022,13011,15.15151515
2016,13013,3.105590062
2017,13013,3.703703704
2018,13013,3.599897146
2019,13013,6.646971935
2020,13013,3.992015968
2021,13013,2.085505735
2022,13013,4.563233377
2016,13015,1.99044586
2017,13015,3.514252245
2018,13015,4.719101124
2019,13015,5.747126437
2020,13015,4.867090977
2021,13015,3.070175439
2022,13015,2.572016461
2016,13017,6.849315068
2017,13017,10.63829787
2018,13017,13.88888889
2019,13017,5.18134715
2020,13017,17.24137931
2021,13017,8.771929825
2017,13019,4.545454545
2019,13019,8.849557522
2016,13021,10.42424242
2017,13021,9.359400998
2018,13021,9.081527348
2019,13021,10.87455966
2020,13021,13.93395686
2021,13021,12.18026797
2022,13021,11.67315175
2016,13023,6.849315068
2017,13023,8.196721311
2018,13023,12.19512195
2019,13023,12.26993865
2020,13023,12.04819277
2021,13023,12.26993865
2022,13023,35.0877193
2019,13027,7.407407407
2016,13029,7.528230866
2017,13029,3.414911781
2018,13029,3.539823009
2019,13029,4.608294931
2020,13029,8.514664144
2021,13029,6.060606061
2022,13029,6.125574273
2016,13031,16.2037037
2017,13031,21.9476208
2018,13031,16.60176266
2019,13031,12.25769669
2020,13031,18.98734177
2021,13031,12.65126513
2022,13031,6.25
2017,13033,2.262443439
2018,13033,2.597402597
2019,13033,3.610108303
2020,13033,3.968253968
2022,13033,20.97902098
2016,13035,6.097560976
2017,13035,3.081664099
2018,13035,6.688963211
2019,13035,2.277904328
2020,13035,2.72479564
2021,13035,4.237288136
2022,13035,9.661835749
2016,13039,5.36809816
2017,13039,7.902298851
2018,13039,9.737510584
2019,13039,12.26993865
2020,13039,10.0697134
2021,13039,11.60541586
2022,13039,5.94530321
2017,13043,2.392344498
2021,13043,22.05882353
2016,13045,9.75243811
2017,13045,15.58073654
2018,13045,14.35406699
2019,13045,12.80931587
2020,13045,13.54723708
2021,13045,5.373936408
2022,13045,6.332757628
2016,13047,2.490660025
2017,13047,3.166378814
2018,13047,7.046979866
2019,13047,6.490264603
2020,13047,5.870841487
2021,13047,4.643962848
2022,13047,4
2017,13049,7.299270073
2018,13049,4
2019,13049,18.98734177
2020,13049,5.434782609
2021,13049,9.174311927
2016,13051,8.691308691
2017,13051,10.34673407
2018,13051,12.51976242
2019,13051,14.49362521
2020,13051,18.56700786
2021,13051,11.10799963
2022,13051,7.65334834
2016,13053,7.957559682
2017,13053,9.78179082
2018,13053,9.870918755
2019,13053,12.47165533
2020,13053,3.454231434
2021,13053,7.575757576
2016,13055,5.681818182
2021,13055,8.26446281
2016,13057,4.282115869
2017,13057,4.295098535
2018,13057,5.954912803
2019,13057,6.178798996
2020,13057,5.332148411
2021,13057,5.782017924
2022,13057,6.674082314
2016,13059,8.409014464
2017,13059,8.701384311
2018,13059,8.606105186
2019,13059,11.38560687
2020,13059,12.37113402
2021,13059,9.014423077
2022,13059,8.250825083
2016,13063,3.120665742
2017,13063,3.297428006
2018,13063,4.586208321
2019,13063,5.972377753
2020,13063,5.625665197
2021,13063,5.634054731
2022,13063,5.804480652
2016,13065,9.900990099
2017,13065,16.66666667
2018,13065,6.896551724
2019,13065,21.73913043
2020,13065,25
2016,13067,5.327366683
2017,13067,6.865722719
2018,13067,8.658008658
2019,13067,8.819219817
2020,13067,12.1481365
2021,13067,8.200633488
2022,13067,7.803121249
2016,13069,13.24503311
2017,13069,17.64705882
2018,13069,9.693053312
2019,13069,13.66742597
2020,13069,20.52785924
2021,13069,3.703703704
2022,13069,18.43317972
2016,13071,7.092198582
2017,13071,2.865329513
2018,13071,6.811989101
2020,13071,10.92896175
2016,13073,8.727606798
2017,13073,8.552779653
2018,13073,10.06876228
2019,13073,11.35288553
2020,13073,10.3289977
2021,13073,7.113821138
2022,13073,10.44226044
2016,13075,2.577319588
2018,13075,6.833712984
2019,13075,5.235602094
2020,13075,2.066115702
2016,13077,4.320502749
2017,13077,5.893186004
2018,13077,6.036636137
2019,13077,8.428657435
2020,13077,8.495575221
2021,13077,4.984141368
2022,13077,6.944444444
2017,13081,3.454231434
2018,13081,7.759456838
2019,13081,8.771929825
2020,13081,8.064516129
